#HDR ms,ax,ay,az,mag,hp_abs,rms,label
408168,0.0549,-0.02,1.0168,1.0185,0.002,0.0033,CALM
408178,0.0564,-0.0188,1.0088,1.0105,0.0058,0.0034,CALM
408188,0.0559,-0.0195,1.0078,1.0096,0.0066,0.0035,CALM
408198,0.0547,-0.0203,1.0159,1.0175,0.0014,0.0035,CALM
408208,0.0566,-0.0237,1.0149,1.0167,0.0006,0.0034,CALM
408218,0.0564,-0.0254,1.0115,1.0134,0.0027,0.003,CALM
408228,0.0601,-0.0251,1.0186,1.0206,0.0044,0.003,CALM
408238,0.0608,-0.0256,1.0188,1.0209,0.0046,0.0031,CALM
408248,0.0562,-0.0251,1.0122,1.0141,0.0022,0.0031,CALM
408258,0.0601,-0.0237,1.0154,1.0174,0.0011,0.003,CALM
408268,0.0635,-0.0186,1.0154,1.0175,0.0012,0.003,CALM
408278,0.0623,-0.0203,1.0137,1.0158,0.0006,0.003,CALM
408288,0.0591,-0.0222,1.0154,1.0173,0.0009,0.0029,CALM
408298,0.0583,-0.021,1.0203,1.0221,0.0056,0.003,CALM
408308,0.0623,-0.0242,1.0051,1.0073,0.0089,0.0035,CALM
408318,0.0598,-0.0229,1.0127,1.0147,0.0015,0.0035,CALM
408328,0.0579,-0.0205,1.011,1.0128,0.0033,0.0035,CALM
408338,0.0569,-0.0193,1.0127,1.0145,0.0016,0.0035,CALM
408348,0.0574,-0.0178,1.0112,1.013,0.003,0.0036,CALM
408358,0.0586,-0.0186,1.0164,1.0182,0.0022,0.0036,CALM
408368,0.0571,-0.02,1.0146,1.0165,0.0004,0.0035,CALM
408378,0.0615,-0.0234,1.0139,1.0161,0,0.0035,CALM
408388,0.0605,-0.0188,1.0193,1.0213,0.005,0.0035,CALM
408398,0.0559,-0.021,1.0176,1.0193,0.003,0.0036,CALM
408408,0.0635,-0.0205,1.0129,1.0151,0.0012,0.0036,CALM
408418,0.061,-0.0232,1.0125,1.0146,0.0017,0.0036,CALM
408428,0.0603,-0.02,1.0127,1.0147,0.0015,0.0034,CALM
408438,0.063,-0.0234,1.0146,1.0169,0.0007,0.0031,CALM
408448,0.0576,-0.0237,1.0117,1.0136,0.0025,0.0031,CALM
408458,0.0579,-0.0234,1.0203,1.0222,0.0059,0.0033,CALM
408468,0.0576,-0.0217,1.0083,1.0102,0.0059,0.0035,CALM
408478,0.0544,-0.0208,1.0049,1.0066,0.0093,0.0039,CALM
408488,0.0579,-0.022,1.0103,1.0121,0.0036,0.0038,CALM
408498,0.0598,-0.0195,1.0142,1.0161,0.0004,0.0038,CALM
408508,0.0552,-0.019,1.0098,1.0115,0.0042,0.0039,CALM
408518,0.0557,-0.0227,1.0134,1.0152,0.0004,0.0039,CALM
408528,0.054,-0.0205,1.0176,1.0192,0.0035,0.0039,CALM
408538,0.0571,-0.0181,1.0125,1.0142,0.0014,0.0039,CALM
408548,0.0571,-0.0237,1.0205,1.0224,0.0065,0.004,CALM
408558,0.0559,-0.021,1.0083,1.0101,0.0056,0.0038,CALM
408568,0.0591,-0.0222,1.0137,1.0156,0,0.0037,CALM
408578,0.0601,-0.0186,1.0098,1.0117,0.0038,0.0038,CALM
408588,0.0615,-0.0227,1.0103,1.0124,0.0031,0.0038,CALM
408598,0.0623,-0.02,1.0125,1.0146,0.0009,0.0038,CALM
408608,0.0596,-0.0205,1.0095,1.0115,0.0038,0.0038,CALM
408619,0.0586,-0.0208,1.0149,1.0168,0.0014,0.0038,CALM
408628,0.0496,-0.0063,0.9451,0.9464,0.0669,0.0139,CALM
408638,0.054,-0.0186,1.0132,1.0148,0.0015,0.0139,CALM
408648,0.0632,-0.0205,1.0073,1.0095,0.0037,0.0139,CALM
408658,0.0586,-0.0146,1.0229,1.0247,0.0112,0.0141,CALM
408668,0.0798,-0.0125,1.0449,1.048,0.0334,0.0156,CALM
408678,0.0515,-0.0151,0.9783,0.9797,0.0338,0.017,CALM
408688,0.0557,-0.0203,1.0361,1.0378,0.0236,0.0176,CALM
408698,0.0632,-0.0198,0.9958,0.9981,0.0157,0.0179,CALM
408708,0.0496,-0.0208,0.9893,0.9907,0.0224,0.0184,CALM
408718,0.0557,-0.0225,0.9976,0.9994,0.0133,0.0185,CALM
408728,0.064,-0.0229,1.0298,1.032,0.0188,0.0188,CALM
408738,0.0593,-0.022,0.9998,1.0018,0.0111,0.019,CALM
408748,0.0601,-0.0208,0.9763,0.9784,0.0335,0.0201,CALM
408758,0.0598,-0.0225,1.0198,1.0218,0.0096,0.0202,CALM
408768,0.0662,-0.022,1.0317,1.0341,0.0213,0.0206,CALM
408778,0.0464,-0.0303,1.1284,1.1298,0.1134,0.0306,STRUCT
408788,0.0735,-0.0142,0.9619,0.9648,0.05,0.0322,STRUCT
408798,0.0632,-0.022,1.0325,1.0346,0.0192,0.0324,STRUCT
408808,0.0588,-0.0212,1.0347,1.0366,0.0205,0.0327,STRUCT
408818,0.0959,-0.0073,0.8821,0.8873,0.1248,0.0411,STRUCT
408828,0.0364,-0.0195,1.0305,1.0313,0.0186,0.0413,STRUCT
408838,0.0613,-0.0234,1.0181,1.0202,0.0072,0.0413,STRUCT
408848,0.0615,-0.0176,1.0164,1.0184,0.0053,0.0413,STRUCT
408858,0.0828,-0.0144,0.9092,0.9131,0.097,0.0456,STRUCT
408868,0.0444,-0.02,1.0105,1.0117,0.0016,0.0456,STRUCT
408878,0.0669,-0.02,1.0154,1.0178,0.0074,0.0437,STRUCT
408888,0.0557,-0.0208,1.0024,1.0042,0.006,0.0437,STRUCT
408898,0.0244,-0.0159,0.9622,0.9626,0.0461,0.0446,STRUCT
408908,0.0547,-0.0227,1.0166,1.0183,0.0093,0.0446,STRUCT
408918,0.0571,-0.0195,1.0286,1.0303,0.0207,0.0443,STRUCT
408928,0.0601,-0.0193,0.9939,0.9959,0.0133,0.0439,STRUCT
408938,0.0813,-0.0232,1.0107,1.0143,0.0049,0.0436,STRUCT
408948,0.0598,-0.0242,1.0293,1.0313,0.0213,0.0437,STRUCT
408958,0.0605,-0.0205,1.0334,1.0354,0.0246,0.0438,STRUCT
408968,0.064,-0.022,1.0078,1.0101,0.0007,0.0437,STRUCT
408978,0.0562,-0.0244,1.042,1.0438,0.032,0.044,STRUCT
408988,0.0596,-0.0259,1.03,1.0321,0.0196,0.0441,STRUCT
408998,0.0632,-0.0269,1.0344,1.0367,0.0235,0.0438,STRUCT
409008,0.0474,-0.0295,1.1057,1.1071,0.0911,0.0474,STRUCT
409018,0.0745,-0.0154,0.9663,0.9693,0.0453,0.0481,STRUCT
409028,0.0583,-0.019,1.02,1.0219,0.007,0.0425,STRUCT
409038,0.0591,-0.0171,1.0264,1.0282,0.013,0.0413,STRUCT
409048,0.1001,-0.0081,0.8625,0.8684,0.1424,0.0501,STRUCT
409058,0.0461,-0.0149,1.0188,1.02,0.0089,0.0499,STRUCT
409068,0.0596,-0.019,1.0393,1.0412,0.0292,0.0436,STRUCT
409078,0.0593,-0.0198,0.9983,1.0002,0.0114,0.0435,STRUCT
409088,0.0713,-0.0164,0.9382,0.9411,0.0684,0.0456,STRUCT
409098,0.0566,-0.0256,1.0168,1.0187,0.009,0.0456,STRUCT
409108,0.0618,-0.0276,1.0261,1.0284,0.018,0.0414,STRUCT
409118,0.0632,-0.0259,1.1057,1.1078,0.0945,0.0456,STRUCT
409128,0.0598,-0.022,0.9885,0.9906,0.022,0.0457,STRUCT
409138,0.0632,-0.0227,1.0247,1.0269,0.0138,0.0458,STRUCT
409148,0.0566,-0.0215,1.0334,1.0352,0.0215,0.0451,STRUCT
409158,0.0291,-0.0339,1.0334,1.0344,0.0201,0.0452,STRUCT
409168,0.0823,-0.0161,0.9915,0.995,0.0187,0.0452,STRUCT
409178,0.0581,-0.0247,1.0352,1.0371,0.0226,0.0453,STRUCT
409188,0.0588,-0.0217,1.0217,1.0237,0.0089,0.0454,STRUCT
409198,0.0718,-0.0037,0.9192,0.922,0.0899,0.0486,STRUCT
409208,0.0435,-0.0139,1.021,1.022,0.0098,0.0484,STRUCT
409218,0.0596,-0.0195,1.0188,1.0207,0.0083,0.0484,STRUCT
409228,0.0576,-0.0195,1.0247,1.0265,0.0136,0.0481,STRUCT
409238,0.0164,-0.0149,1.0259,1.0261,0.0128,0.048,STRUCT
409248,0.0664,-0.022,1.0063,1.0088,0.0044,0.0478,STRUCT
409259,0.0562,-0.0234,1.0295,1.0313,0.0176,0.0443,STRUCT
409268,0.0581,-0.0195,0.9988,1.0007,0.0127,0.0434,STRUCT
409278,0.0923,-0.0229,0.8994,0.9044,0.1056,0.0483,STRUCT
409288,0.0503,-0.0239,1.0312,1.0328,0.0221,0.0484,STRUCT
409298,0.0671,-0.022,1.0474,1.0497,0.0379,0.0399,STRUCT
409308,0.0713,-0.0313,1.0488,1.0517,0.0386,0.0406,STRUCT
409318,0.0244,-0.0249,1.054,1.0545,0.0402,0.0409,STRUCT
409328,0.0649,-0.0288,1.0261,1.0286,0.0138,0.041,STRUCT
409338,0.0566,-0.0227,1.0391,1.0409,0.0253,0.0389,STRUCT
409348,0.0229,-0.0078,0.9795,0.9798,0.0347,0.0395,STRUCT
409358,0.0562,-0.0132,1.0164,1.018,0.0034,0.0394,STRUCT
409368,0.0737,-0.0203,1.0217,1.0246,0.0097,0.0346,STRUCT
409378,0.0608,-0.0171,1.0266,1.0286,0.0132,0.0344,STRUCT
409388,0.1111,-0.0149,1.0129,1.0191,0.0037,0.0343,STRUCT
409398,0.061,-0.0181,0.978,0.9801,0.0343,0.0347,STRUCT
409408,0.0532,-0.0212,1.0469,1.0484,0.033,0.0351,STRUCT
409418,0.0583,-0.0198,1.0007,1.0026,0.0124,0.035,STRUCT
409428,0.0884,-0.0166,0.9604,0.9646,0.0488,0.036,STRUCT
409438,0.0571,-0.0283,1.0217,1.0237,0.0099,0.036,STRUCT
409448,0.0652,-0.0186,1.0393,1.0415,0.0269,0.0317,STRUCT
409458,0.0652,-0.0283,1.0359,1.0383,0.023,0.032,STRUCT
409468,0.02,-0.0273,1.074,1.0745,0.0574,0.0339,STRUCT
409478,0.0596,-0.0232,1.0212,1.0232,0.0059,0.0338,STRUCT
409488,0.0559,-0.0234,1.0459,1.0477,0.0294,0.0343,STRUCT
409498,0.0376,-0.0144,1.0425,1.0433,0.0242,0.0346,STRUCT
409508,0.0566,-0.011,0.9961,0.9978,0.0206,0.0346,STRUCT
409518,0.0542,-0.0217,1.0183,1.02,0.0016,0.0346,STRUCT
409528,0.0593,-0.0208,1.0215,1.0234,0.0048,0.0274,CALM
409538,0.0369,-0.0178,0.9866,0.9874,0.0302,0.0277,CALM
409548,0.0588,-0.0154,0.9729,0.9748,0.0415,0.0279,CALM
409558,0.0615,-0.0208,1.0361,1.0382,0.0212,0.0271,CALM
409568,0.0588,-0.0188,1.0042,1.006,0.0106,0.026,CALM
409578,0.0991,-0.0166,0.9006,0.9062,0.1071,0.0336,STRUCT
409588,0.0505,-0.0276,1.0151,1.0168,0.0034,0.0332,STRUCT
409598,0.0618,-0.0212,1.0439,1.046,0.0316,0.0331,STRUCT
409608,0.0667,-0.0247,1.1162,1.1185,0.1009,0.0387,STRUCT
409618,0.0247,-0.0171,0.967,0.9675,0.0485,0.0399,STRUCT
409628,0.0559,-0.02,1.0374,1.0391,0.0223,0.04,STRUCT
409638,0.0588,-0.0247,1.0417,1.0437,0.0261,0.0404,STRUCT
409648,0.0454,-0.0093,1.019,1.0201,0.0025,0.0398,STRUCT
409658,0.053,-0.0139,1.0361,1.0376,0.0193,0.0394,STRUCT
409668,0.0696,-0.0164,1.0198,1.0223,0.0039,0.0394,STRUCT
409678,0.0613,-0.0195,1.0137,1.0157,0.0026,0.0381,STRUCT
409688,0.0527,-0.0146,0.9626,0.9642,0.0524,0.0395,STRUCT
409698,0.0586,-0.0159,0.9812,0.9831,0.0325,0.0397,STRUCT
409708,0.0574,-0.0239,1.0381,1.0399,0.0236,0.0397,STRUCT
409718,0.0664,-0.0205,0.9998,1.0022,0.0138,0.0381,STRUCT
409728,0.1018,-0.0142,0.8584,0.8645,0.1468,0.0481,STRUCT
409738,0.0508,-0.0239,1.022,1.0235,0.0118,0.0478,STRUCT
409748,0.0662,-0.021,1.0486,1.0509,0.038,0.0481,STRUCT
409758,0.0608,-0.0452,1.116,1.1185,0.1024,0.0522,STRUCT
409768,0.0469,-0.0244,1.002,1.0033,0.0124,0.0522,STRUCT
409778,0.062,-0.0266,1.0259,1.0281,0.012,0.0523,STRUCT
409788,0.0576,-0.0229,1.0479,1.0497,0.0326,0.0523,STRUCT
409798,0.0198,-0.0081,0.896,0.8963,0.1172,0.0567,STRUCT
409808,0.0396,-0.0146,1.0227,1.0236,0.0098,0.0566,STRUCT
409818,0.064,-0.0195,1.0208,1.0229,0.0089,0.0566,STRUCT
409828,0.0593,-0.022,1.0264,1.0283,0.0139,0.0524,STRUCT
409838,0.0583,-0.011,1.0059,1.0076,0.0066,0.0525,STRUCT
409848,0.0652,-0.0181,0.9736,0.976,0.0371,0.0526,STRUCT
409858,0.0566,-0.0215,1.0481,1.0498,0.0356,0.0491,STRUCT
409868,0.0608,-0.0186,1.01,1.012,0.0021,0.0481,STRUCT
409878,0.0789,-0.0142,0.9045,0.9081,0.1028,0.0521,STRUCT
409888,0.0537,-0.0295,1.0188,1.0206,0.0094,0.0519,STRUCT
409899,0.0618,-0.0237,1.0491,1.0512,0.0387,0.0525,STRUCT
409908,0.0745,-0.0293,1.0396,1.0426,0.0293,0.0527,STRUCT
409918,0.0271,-0.0266,1.0488,1.0495,0.0351,0.0531,STRUCT
409928,0.0647,-0.0256,1.0361,1.0385,0.0233,0.0533,STRUCT
409938,0.0603,-0.0256,1.05,1.0521,0.0358,0.0528,STRUCT
409948,0.0591,-0.0098,0.9778,0.9796,0.0356,0.0529,STRUCT
409958,0.0449,-0.0159,1.019,1.0202,0.0048,0.0527,STRUCT
409968,0.0693,-0.0183,1.0283,1.0308,0.015,0.0527,STRUCT
409978,0.0623,-0.0176,1.02,1.0221,0.0061,0.0438,STRUCT
409988,0.0295,-0.0117,0.9895,0.99,0.0252,0.044,STRUCT
409998,0.0596,-0.0134,0.9683,0.9702,0.0436,0.0442,STRUCT
410008,0.0583,-0.021,1.0393,1.0412,0.0265,0.0395,STRUCT
410018,0.0574,-0.0225,1.0051,1.007,0.0074,0.0395,STRUCT
410028,0.106,-0.0168,0.8364,0.8433,0.1659,0.0515,STRUCT
410038,0.0503,-0.0239,1.0247,1.0262,0.0164,0.0512,STRUCT
410048,0.0645,-0.0261,1.0503,1.0526,0.0416,0.0463,STRUCT
410058,0.0706,-0.0317,1.1716,1.1742,0.1582,0.056,STRUCT
410068,0.0283,-0.0186,0.9634,0.964,0.0504,0.0569,STRUCT
410078,0.0608,-0.0261,1.0283,1.0304,0.0155,0.0569,STRUCT
410088,0.0579,-0.0227,1.0476,1.0494,0.0335,0.0573,STRUCT
410098,0.064,-0.011,0.9509,0.9531,0.0609,0.0581,STRUCT
410108,0.0442,-0.0178,1.0237,1.0248,0.0104,0.0577,STRUCT
410118,0.0715,-0.0222,1.0154,1.0181,0.0036,0.0577,STRUCT
410128,0.0603,-0.0181,1.02,1.022,0.0072,0.0539,STRUCT
410138,0.0125,-0.0117,0.9927,0.9928,0.0212,0.0541,STRUCT
410148,0.0613,-0.0127,0.9976,0.9995,0.0141,0.0536,STRUCT
410158,0.0576,-0.0203,1.0466,1.0484,0.0337,0.0537,STRUCT
410168,0.0583,-0.0222,1.0085,1.0105,0.0041,0.0532,STRUCT
410178,0.0781,-0.0193,0.9277,0.9312,0.0808,0.0554,STRUCT
410188,0.0537,-0.0266,1.0132,1.015,0.0029,0.055,STRUCT
410198,0.0642,-0.0215,1.0564,1.0586,0.0451,0.0552,STRUCT
410208,0.0698,-0.0374,1.0881,1.091,0.0751,0.0572,STRUCT
410218,0.0378,-0.0271,1.0183,1.0194,0.0034,0.0572,STRUCT
410228,0.0588,-0.0281,1.0435,1.0455,0.0286,0.0574,STRUCT
410238,0.0625,-0.0232,1.0591,1.0612,0.043,0.0579,STRUCT
410248,0.0164,-0.0112,1.001,1.0012,0.0165,0.0573,STRUCT
410258,0.0449,-0.0144,1.019,1.0201,0.0024,0.0571,STRUCT
410268,0.0732,-0.0212,1.0115,1.0143,0.0033,0.057,STRUCT
410278,0.0598,-0.0161,1.0078,1.0097,0.0077,0.0464,STRUCT
410288,0.1221,-0.0122,0.9646,0.9724,0.0437,0.0471,STRUCT
410298,0.0588,-0.0132,0.9731,0.975,0.0398,0.0471,STRUCT
410308,0.0569,-0.0178,1.0488,1.0505,0.0346,0.0355,STRUCT
410318,0.061,-0.0183,1.0125,1.0145,0.0014,0.034,STRUCT
410328,0.0154,-0.0088,0.8582,0.8583,0.1527,0.0456,STRUCT
410338,0.0601,-0.0208,1.0061,1.0081,0.0029,0.0451,STRUCT
410348,0.072,-0.0217,1.0356,1.0384,0.0266,0.0438,STRUCT
410358,0.0667,-0.0225,1.0002,1.0027,0.0088,0.0438,STRUCT
410368,0.1018,-0.0139,0.8494,0.8556,0.1512,0.0532,STRUCT
410378,0.0527,-0.0288,1.0251,1.0269,0.0195,0.0533,STRUCT
410388,0.0579,-0.0254,1.0647,1.0666,0.0574,0.0544,STRUCT
410398,0.0613,-0.0391,1.1277,1.13,0.1172,0.0591,STRUCT
410408,0.0532,-0.0193,0.9973,0.9989,0.0135,0.0588,STRUCT
410418,0.0649,-0.0276,1.0535,1.0558,0.0421,0.0594,STRUCT
410428,0.0564,-0.0281,1.0476,1.0495,0.0346,0.0576,STRUCT
410438,0.083,-0.0098,0.9187,0.9225,0.0895,0.0603,STRUCT
410448,0.0354,-0.0181,1.0332,1.034,0.0213,0.0598,STRUCT
410458,0.0659,-0.0203,1.0186,1.0209,0.0079,0.0579,STRUCT
410468,0.0588,-0.0159,1.0178,1.0196,0.0065,0.0579,STRUCT
410478,0.019,-0.0164,0.9941,0.9945,0.0181,0.0577,STRUCT
410488,0.0591,-0.0144,0.9724,0.9743,0.0371,0.0576,STRUCT
410498,0.0625,-0.0205,1.0444,1.0465,0.034,0.0579,STRUCT
410508,0.0613,-0.0178,1.0103,1.0123,0.0002,0.0579,STRUCT
410518,0.0752,-0.0139,0.8635,0.8669,0.1411,0.0644,STRUCT
410528,0.0535,-0.0217,1.0176,1.0192,0.0108,0.0644,STRUCT
410539,0.0615,-0.0232,1.0557,1.0577,0.0478,0.0645,STRUCT
410548,0.0706,-0.0232,0.9995,1.0023,0.0074,0.064,STRUCT
410558,0.0466,-0.0293,1.0657,1.0671,0.0557,0.0646,STRUCT
410568,0.0632,-0.0298,1.0347,1.037,0.0248,0.0648,STRUCT
410578,0.062,-0.0273,1.0452,1.0474,0.0341,0.0576,STRUCT
410588,0.0679,-0.0378,1.095,1.0977,0.0819,0.0599,STRUCT
410598,0.0427,-0.0239,0.9492,0.9505,0.0634,0.061,STRUCT
410608,0.0605,-0.0291,1.0532,1.0554,0.0403,0.0615,STRUCT
410618,0.0554,-0.0227,1.0537,1.0554,0.0391,0.0541,STRUCT
410628,0.0193,-0.019,1.1165,1.1168,0.0974,0.0573,STRUCT
410638,0.0647,-0.0168,1.0005,1.0027,0.0162,0.0563,STRUCT
410648,0.0696,-0.0212,1.0269,1.0294,0.0102,0.0512,STRUCT
410658,0.0632,-0.0212,1.0205,1.0227,0.0034,0.0511,STRUCT
410668,0.0239,-0.012,0.9795,0.9799,0.0383,0.051,STRUCT
410678,0.0635,-0.0107,0.9712,0.9733,0.0434,0.0513,STRUCT
410688,0.0598,-0.0227,1.0352,1.0371,0.0198,0.0482,STRUCT
410698,0.0598,-0.0198,1.0103,1.0122,0.005,0.0481,STRUCT
410708,0.0662,-0.0188,0.9504,0.9529,0.0623,0.0496,STRUCT
410718,0.0525,-0.0237,1.0127,1.0143,0.0009,0.0496,STRUCT
410728,0.0652,-0.0217,1.0583,1.0606,0.044,0.0502,STRUCT
410738,0.0676,-0.0388,1.0627,1.0656,0.0475,0.0506,STRUCT
410748,0.0237,-0.0266,1.0515,1.0521,0.033,0.0506,STRUCT
410758,0.0608,-0.0281,1.0205,1.0227,0.0035,0.0506,STRUCT
410768,0.0581,-0.0234,1.0581,1.06,0.0395,0.0427,STRUCT
410778,0.0654,-0.0349,1.2175,1.2198,0.1932,0.0575,STRUCT
410788,0.0386,-0.0164,0.9587,0.9597,0.0649,0.0582,STRUCT
410798,0.0586,-0.0308,1.0522,1.0543,0.0289,0.0585,STRUCT
410808,0.0549,-0.0227,1.0537,1.0554,0.029,0.0577,STRUCT
410818,0.0701,-0.0073,0.8352,0.8382,0.1824,0.0681,STRUCT
410828,0.04,-0.0154,1.0173,1.0182,0.0023,0.0677,STRUCT
410838,0.0691,-0.02,1.0173,1.0199,0.0006,0.0657,STRUCT
410848,0.0647,-0.0183,1.0217,1.0239,0.0033,0.0645,STRUCT
410858,0.0242,-0.0093,0.9629,0.9632,0.0556,0.065,STRUCT
410868,0.0588,-0.0171,1.0107,1.0126,0.0061,0.0645,STRUCT
410878,0.0588,-0.0217,1.0369,1.0388,0.0195,0.0616,STRUCT
410888,0.0596,-0.0168,1.0173,1.0192,0.0001,0.0615,STRUCT
410898,0.0833,-0.0154,0.894,0.898,0.1176,0.0658,STRUCT
410908,0.0549,-0.0288,1.0178,1.0197,0.004,0.0658,STRUCT
410918,0.0608,-0.0244,1.0598,1.0618,0.0447,0.066,STRUCT
410928,0.0654,-0.0349,1.0684,1.0709,0.0522,0.0663,STRUCT
410938,0.0347,-0.0244,1.032,1.0329,0.0137,0.0662,STRUCT
410948,0.0581,-0.0291,1.0415,1.0435,0.0236,0.0664,STRUCT
410958,0.0557,-0.0251,1.0596,1.0613,0.0401,0.0657,STRUCT
410968,0.0491,-0.0308,1.1699,1.1714,0.1456,0.0718,STRUCT
410978,0.0637,-0.0173,0.9834,0.9856,0.0389,0.0717,STRUCT
410988,0.064,-0.0271,1.0361,1.0385,0.0135,0.0711,STRUCT
410998,0.0615,-0.0239,1.0212,1.0234,0.0016,0.0708,STRUCT
411008,0.0667,-0.0034,0.8564,0.859,0.1608,0.0778,STRUCT
411018,0.0417,-0.0154,1.0088,1.0098,0.0098,0.0774,STRUCT
411028,0.0669,-0.021,1.043,1.0453,0.025,0.0673,STRUCT
411038,0.0642,-0.0154,0.9998,1.0019,0.0179,0.0661,STRUCT
411048,0.0171,-0.009,0.8542,0.8545,0.1603,0.0732,STRUCT
411058,0.0544,-0.0146,0.9753,0.977,0.0366,0.0734,STRUCT
411068,0.063,-0.022,1.0334,1.0356,0.0213,0.0638,STRUCT
411078,0.0557,-0.0198,1.0134,1.0151,0.0009,0.0638,STRUCT
411088,0.0859,-0.0183,1.0327,1.0364,0.0215,0.0639,STRUCT
411098,0.0535,-0.0251,1.0105,1.0122,0.0027,0.0639,STRUCT
411108,0.0601,-0.0195,1.051,1.0529,0.0369,0.0634,STRUCT
411118,0.0659,-0.0332,1.0747,1.0772,0.0593,0.0645,STRUCT
411128,0.033,-0.0271,1.0244,1.0253,0.0072,0.0644,STRUCT
411138,0.0625,-0.0303,1.0479,1.0502,0.031,0.0647,STRUCT
411148,0.0564,-0.0237,1.0549,1.0567,0.0364,0.0607,STRUCT
411158,0.0288,-0.0227,1.1172,1.1178,0.0946,0.0636,STRUCT
411168,0.0566,-0.0176,1.0005,1.0022,0.0203,0.0631,STRUCT
411179,0.0635,-0.0242,1.0344,1.0367,0.0136,0.0622,STRUCT
411188,0.0559,-0.0205,1.0376,1.0393,0.0158,0.0623,STRUCT
411198,0.1033,-0.0103,0.8687,0.8748,0.1442,0.0685,STRUCT
411208,0.0439,-0.0186,0.999,1.0002,0.0182,0.0681,STRUCT
411218,0.0652,-0.021,1.0459,1.0481,0.0288,0.0618,STRUCT
411228,0.064,-0.0161,1.0012,1.0034,0.0154,0.0614,STRUCT
411238,0.0806,-0.0095,0.9819,0.9853,0.0325,0.0617,STRUCT
411248,0.0591,-0.0134,0.9712,0.9731,0.0434,0.0623,STRUCT
411258,0.0601,-0.0193,1.0295,1.0315,0.0146,0.0534,STRUCT
411268,0.0635,-0.0164,1.0149,1.017,0.0001,0.0534,STRUCT
411278,0.0513,-0.0095,0.8386,0.8402,0.1713,0.0632,STRUCT
411288,0.0515,-0.0266,1.0164,1.018,0.0063,0.0631,STRUCT
411298,0.0613,-0.0247,1.0457,1.0477,0.0349,0.0548,STRUCT
411308,0.0659,-0.0212,1.0208,1.0231,0.01,0.0544,STRUCT
411318,0.0232,-0.0281,1.0142,1.0148,0.0016,0.0542,STRUCT
411328,0.0674,-0.0234,1.0369,1.0393,0.0253,0.0545,STRUCT
411338,0.0615,-0.0278,1.0601,1.0622,0.0468,0.0551,STRUCT
411348,0.0613,-0.011,0.9775,0.9795,0.0348,0.0555,STRUCT
411358,0.0691,-0.0073,1.021,1.0234,0.0087,0.0551,STRUCT
411368,0.0605,-0.0249,1.0173,1.0194,0.0047,0.0538,STRUCT
411378,0.0627,-0.0215,1.0212,1.0234,0.0084,0.0538,STRUCT
411388,0.0229,-0.0107,0.9929,0.9932,0.0211,0.0536,STRUCT
411398,0.0554,-0.0188,0.9912,0.9929,0.0208,0.0533,STRUCT
411408,0.0615,-0.0251,1.0393,1.0414,0.0269,0.0501,STRUCT
411418,0.0554,-0.0225,1.0188,1.0206,0.0058,0.0499,STRUCT
411428,0.0583,-0.0222,0.9666,0.9686,0.0448,0.0506,STRUCT
411438,0.0544,-0.0303,1.0142,1.0161,0.0026,0.0506,STRUCT
411448,0.0649,-0.021,1.062,1.0642,0.0492,0.0427,STRUCT
411458,0.0701,-0.0359,1.1516,1.1543,0.1351,0.0504,STRUCT
411468,0.0632,-0.0168,0.9705,0.9727,0.0451,0.0509,STRUCT
411478,0.0625,-0.0305,1.0332,1.0355,0.0172,0.0509,STRUCT
411488,0.0598,-0.0229,1.0569,1.0588,0.0393,0.0511,STRUCT
411498,0.0569,-0.0144,0.8701,0.8721,0.143,0.0579,STRUCT
411508,0.0483,-0.02,1.0249,1.0262,0.0108,0.0578,STRUCT
411518,0.0684,-0.022,1.0232,1.0257,0.01,0.0579,STRUCT
411528,0.0657,-0.021,1.0337,1.036,0.0196,0.0468,STRUCT
411538,0.0291,-0.0134,0.9106,0.9112,0.1019,0.0511,STRUCT
411548,0.0608,-0.0181,0.9998,1.0018,0.011,0.0506,STRUCT
411558,0.0674,-0.022,1.0317,1.0342,0.0207,0.0508,STRUCT
411568,0.0601,-0.0188,1.0222,1.0242,0.0104,0.0508,STRUCT
411578,0.0928,-0.0144,0.8557,0.8608,0.1483,0.0586,STRUCT
411588,0.0513,-0.0227,1.0159,1.0174,0.008,0.0579,STRUCT
411598,0.0649,-0.0251,1.0554,1.0577,0.0469,0.0582,STRUCT
411608,0.073,-0.0305,1.0535,1.0564,0.0442,0.0588,STRUCT
411618,0.0356,-0.0249,1.0266,1.0275,0.0148,0.0589,STRUCT
411628,0.0598,-0.0291,1.0393,1.0414,0.0279,0.0592,STRUCT
411638,0.0618,-0.0229,1.0461,1.0482,0.0336,0.0594,STRUCT
411648,0.0457,-0.0161,1.0273,1.0285,0.0134,0.0593,STRUCT
411658,0.0479,-0.0188,1.0083,1.0096,0.0053,0.0591,STRUCT
411668,0.0667,-0.0222,1.0134,1.0159,0.0009,0.0591,STRUCT
411678,0.0613,-0.0181,1.0127,1.0147,0.0002,0.0584,STRUCT
411688,0.0332,-0.009,0.8843,0.8849,0.126,0.0636,STRUCT
411698,0.0557,-0.0144,0.9802,0.9819,0.0282,0.0631,STRUCT
411708,0.0632,-0.0256,1.0408,1.043,0.0319,0.0573,STRUCT
411718,0.0574,-0.0193,1.0317,1.0335,0.0218,0.0568,STRUCT
411728,0.0647,-0.0217,1.0327,1.035,0.0225,0.0569,STRUCT
